publishedAt,title,tags,duration_in_seconds,viewCount,likeCount,Date of release ,# of days ,Views per day 
2022-12-05T15:00:06Z,12 Days Of Christmas #shorts #kidssongs #childrensmusic #christmassong,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'Christmas carol']",60,899113,15460,2022-12-05,306,2938
2018-05-14T14:54:24Z,Celebrate Friends And Family With Peppa Pig & Super Simple!,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'peppa pig', 'super simple songs and peppa pig']",19,893471,2072,2018-05-14,"1,972",453
2023-05-27T14:00:37Z,Here Is The Beehive #kidssongs #supersimplesongs #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'here is the beehive', 'bees', 'beehive', 'kids song', 'kids music', 'preschool song', 'spring music', 'kids cartoons', 'youtube kids']",56,891904,17172,2023-05-27,133,6706
2023-02-04T15:00:13Z,The Bear Went Over The Mountain 🐻 #kidssongs #supersimplesongs #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'the bear went over the mountain', 'bear went over the mountain', 'prepositions', 'english', 'ESL', 'i love the mountains', 'kids song', ""children's music"", 'preschool melody']",35,881393,8841,2023-02-04,245,3598
2016-06-11T15:30:00Z,Hide and Seek | Kids Song from Super Simple Songs,"['Nursery Rhymes', 'Kids Songs', 'Super Simple Songs', 'www.supersimplelearning.com', 'Hide And Seek', 'Hide And Seek Song', 'Hide & Seek', 'Treetop Family', 'Kid Songs', 'rhymes', 'rhymes for kids']",140,866696,781,2016-06-11,"2,674",324
2016-04-09T15:00:00Z,"""Treetop Family"" Trailer | Animated Series from Super Simple Songs","['possums', 'Super Simple Songs', 'nursery', 'mice', 'parenting', 'parents', 'TV show', 'toddlers', 'sparrows', 'squirrels', 'preschool', 'kids', 'tree', 'family', 'rhymes', 'oak tree', 'Treetop family', 'children']",76,864265,2729,2016-04-09,"2,737",316
2023-04-29T14:00:32Z,Walking In The Forest #kidssongs #preschool #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'animal song', 'animal songs', 'walking in the forest', 'listening', 'preschool song', 'kids music', 'super simple']",45,860317,11279,2023-04-29,161,5344
2023-04-24T14:00:19Z,Toodly Doodly Doo #shorts #supersimplesongs #kidssongs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'toodly doodly doo', 'toodly doodly', 'preschool songs', 'preschool activities', 'cumulative song', 'follow along', 'follow along song', 'silly song', 'daycare song']",55,851916,11309,2023-04-24,166,5132
2017-10-16T14:00:02Z,Super Duper Ball Pit Show Promo | Learn Numbers & Colors,"['ball pit show', 'ball pit', 'numbers for kids', 'kids videos', 'learning', 'kids songs', 'playground', 'songs for kids', 'nursery rhymes', 'super simple songs', 'learning numbers', '1 to 10', 'super duper ball bit show', 'colors for kids', 'colors', 'fun', 'color', 'for children', 'preschool', 'education', 'for kids', 'educational', 'learn', 'videos for kids', 'colors for children', 'kids learning', 'toddlers videos', 'learn colours', 'baby videos', 'learn colors', 'learn to count', 'numbers', 'learn numbers']",97,839639,700,2017-10-16,"2,182",385
2006-12-20T05:45:56Z,Santa Claus: Lost in Japan!,"['rhymes', 'ESL', 'Santa Claus', 'supersimplesongs', 'EFL', 'Christmas party', 'Teacher', 'こども英会話', '英語', 'preschool', 'Japan', 'English', 'nursery', 'Preschool Education', 'funny', 'tokyo', 'kindergarten', 'Lost', 'Santa', 'Knockknock']",676,833522,312,2006-12-20,"6,135",136
2006-11-07T04:50:51Z,Go Away! - Teaching Tips,"['こども英会話', 'halloween', '英語', 'EFL', 'rhymes', 'kindergarten', 'supersimplesongs', 'music', 'ESL', 'こども', 'English', 'preschool', 'nursery', ""children's""]",98,831321,327,2006-11-07,"6,178",135
2023-06-24T14:00:16Z,Magnet Fishing Game #shorts #kidscrafts #supersimplecrafts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'kids crafts', 'arts and crafts', 'magnets', 'fishing game', 'fun fishing game', 'fishing', 'fun for kids', 'crafts', 'summer crafts', 'summer activitiy', 'summer activity', 'back to school', 'super simple']",57,828199,17984,2023-06-24,105,7888
2023-05-10T14:00:09Z,Mother's Day Blossoms #mothersdaycraft #mothersday #supersimplecrafts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', ""mother's day activity"", ""mother's day"", ""mom's day"", 'kids arts and crafts', 'arts and crafts', 'kids crafts', 'kids craft', 'paper crafts', 'flower craft', 'flower activity', 'floral crafts', ""Happy Mother's Day"", 'youtube kids']",59,827425,14555,2023-05-10,150,5516
2017-02-04T16:30:00Z,Introducing Sing Along With Tobee! | New show from Super Simple Songs!,"['Kids Songs', 'Sing-along', 'kids sing-along', 'Songs for kids', ""Children's Songs"", 'nursery rhymes', 'Puppet show', 'Sing Along', 'Sing Along with Tobee', 'Super Simple Songs', 'Tobee', 'kids songs', 'Caitie', 'puppet', 'puppets', 'videos for kids', 'kids tv show', 'sing-along songs', 'sing along songs', 'sing along', 'learn kids songs', ""children's sing along"", 'songs for children', ""learn children's songs"", 'learn nursery rhymes', 'sing with tobee', 'Sing Along With Toby', 'kids', 'toddlers', 'education']",66,811598,1084,2017-02-04,"2,436",333
2019-01-11T15:00:03Z,Get Ready for Wiggles Week with Super Simple!,"['the wiggles', 'the wiggles and super simple songs', 'wiggles week', 'kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'Wiggles', 'the toilet song']",87,801623,859,2019-01-11,"1,730",463
2017-01-21T16:30:02Z,Wash Your Hands | Original Kids Song from Treetop Family,"['Kids Songs', 'Songs for kids', ""Children's Songs"", 'wash your hands', 'wash your hands song', 'wash your hands song for kids', 'kids', 'family', 'preschool', 'education', 'play date', 'Treetop Family', 'Super Simple TV', 'hand washing song', 'wash our hands', 'hygiene', 'kids wash hands song', 'teach kids to wash hands']",127,784716,943,2017-01-21,"2,450",320
2023-05-01T14:00:06Z,I See Something Pink 🎀 🐷 🌸 #kidssongs #preschool #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'pink', 'I see something pink', 'color hunt', 'kids song', ""children's music"", 'super simple']",36,759678,21136,2023-05-01,159,4778
2007-06-29T04:47:50Z,Hide & Seek - Teaching Tips,"['education', 'lessons', 'children', 'esl', 'student', 'and', 'lesson', 'music', 'Resource', 'seek', 'teacher', 'students', 'Resources', 'english', 'hide', 'soon', 'school', 'Tutorial', 'rhymes', 'supersimplesongs', 'knockknockenglish', 'Educational', 'Tutorials', 'teachers', 'efl', 'learn', 'language', 'nursery']",161,748539,253,2007-06-29,"5,944",126
2016-12-11T16:30:00Z,Simple Gifts | Original Kids Song from Treetop Family,"['kids song', 'Treetop Family', 'Super Simple Songs', 'Super Simple TV', 'kids', 'family']",189,732143,824,2016-12-11,"2,491",294
2016-09-09T15:59:32Z,Super Simple Mural Magic!,"['Nursery Rhymes', 'Kids Songs', 'Super Simple Songs', 'www.supersimplelearning.com', 'mural', 'painting', 'go pro', 'super simple songs', 'happy birthday', 'super simple learning']",218,688825,488,2016-09-09,"2,584",267
2008-09-26T06:38:37Z,"Super Simple Phonics - ""L song"" and mini-lesson","['esl', 'supersimplesongs', 'rhymes', 'nursery', ""children's"", 'Phonics', 'efl']",102,687203,172,2008-09-26,"5,489",125
2023-03-29T14:00:17Z,Baseball Name Plate Craft #supersimplecrafts #shorts #baseballcraft,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'kids baseball', 'crafty wednesday', 'crafts for school', 'sports themed crafts']",50,647946,4851,2023-03-29,192,3375
2016-08-04T16:53:13Z,First Day of School (with Milo!),"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'get ready for school']",92,646744,277,2016-08-04,"2,620",247
2023-06-10T14:00:44Z,Cool Father's Day Craft Idea! #fathersday #artsandcrafts #stencilart #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'crafts', ""father's day"", ""father's day crafts"", 'dad', 'my dad', 'stencil craft', 'painting craft', 'YouTube Kids', 'super simple', 'super simple arts and crafts', 'arts and crafts', 'stencils', 'colors', 'colourful', 'art', 'kids art', 'creative kids']",59,626054,15452,2023-06-10,119,5261
2016-08-25T16:30:01Z,A Surprise For You | Treetop Family Ep.8 | Cartoon for kids,"['Cartoon (TV Genre)', 'Animation', 'Treetop Family (TV Program)', 'Surprise', 'A surprise for you', 'Cartoon', 'Full Episode', 'Kids Song', 'We Love You', 'We Love You song', 'Parents song', 'animals', 'Variety Show (TV Genre)', 'animated movie', 'Episode 8', 'cartoons', 'cartoon for children', 'cartoon for kids', 'cartoons full movie', 'cartoon movie', 'youtube cartoons', 'children cartoons', 'kids cartoons', 'cartoons for children', 'cartoons for kids', 'animation', 'baby cartoons', 'Super Simple TV', 'family entertainment']",289,610762,622,2016-08-25,"2,599",235
2017-06-10T15:30:04Z,"NEW SHOW! | Mr. Monkey, Monkey Mechanic | Starts 6-23-17 on Super Simple TV!","['kids songs', 'songs for kids', 'nursery rhymes', 'mr. monkey', 'monkey', 'mechanic', 'monkey mechanic', 'vehicles', 'cars', 'car', 'cartoon', 'car cartoon', 'monkey cartoon', 'animals cartoon', 'animation', 'kids', 'cartoon for kids']",36,607904,671,2017-06-10,"2,310",263
2017-08-15T17:59:24Z,Sing-along live with Caitie! Today YOU vote for which song you want to sing!,"['kids songs', 'live sing-along', 'kids performance', 'kids show', 'caitie', 'tobee', 'sing-along with tobee', 'nursery', 'ryhmes', 'nursery rhymes', 'kids', 'songs', 'for kids', 'for toddlers']",1442,605008,1223,2017-08-15,"2,244",270
2016-10-15T15:30:01Z,"Jump Up, Jump In | Original Kids Song from Treetop Family","['kids song', 'cartoon', 'cartoon for kids', ""children's song"", 'song for kids', 'preschool', 'kindergarten', 'family', 'kids shows', 'cartoons', 'Super Simple Songs', 'Super Simple TV', 'nursery rhymes', 'kids songs', 'songs for kids', 'fall song', 'autumn song', 'season song', 'Treetop Family', 'preschool song', '#childrensmusic', '#nurseryrhymes', 'Treetop Family (TV series)', ""children's televion series (tv genre)"", 'Jump up song', 'leaves song', 'Jump song for kids']",156,603693,782,2016-10-15,"2,548",237
2023-03-04T15:00:09Z,BINGO! #shorts #kidssongs #supersimplesongs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'BINGO', 'bingo', 'animal song', 'daycare', 'parents', 'teaching methods', 'teacher tools', 'classic kids song']",47,590335,14701,2023-03-04,217,2720
2016-08-04T17:00:11Z,First Day of School with Milo: Have the Best First Day of School EVER!,"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'school is fun', 'see you later alligator']",61,551114,191,2016-08-04,"2,620",210
2023-01-09T15:00:18Z,This Is The Way #shorts #supersimplesongs #kidssongs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'this is the way', 'super simple', ""children's music"", 'puppets']",49,550175,9143,2023-01-09,271,2030
2017-01-13T17:30:00Z,Welcome to Milo's Monster School Vlog!,"['Kids Shows', 'Kids TV', 'Monster School', 'Puppet', 'Puppet Show', 'Puppet Vlog', 'Milo', 'Super Simple TV', 'Kids', 'family', 'toddlers', 'preschool', 'education', 'vlog']",57,542118,288,2017-01-13,"2,458",221
2017-06-30T19:54:40Z,Happy 150th Birthday Canada...from Caitie & Tobee!,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'canada day', 'o canada', 'canada 150', 'happy birthday canada', 'canada', 'land of the sliver birch', 'silver birch', 'canadian national anthem', 'national anthem', 'oh canada', 'sing along with tobee', 'tobee', 'caitie', 'happy canada day', 'for kids', 'kids', 'for children', 'children', 'toddlers', 'for toddlers', 'preschool', 'kindergarten']",819,519512,735,2017-06-30,"2,290",227
2023-06-19T16:07:04Z,Mr. Golden Sun #kidssongs #supersimplesongs #nurseryrhymes,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'super simple', ""children's songs"", 'summer', 'first day of summer', 'summer kids song', 'mr. golden sun', 'mr sun']",49,513809,10716,2023-06-19,110,4671
2016-08-04T16:55:40Z,First Day of School with Milo: Learning Your ABCs & 123s!,"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'ABCs', 'Alphabet', '123s', 'counting', 'School Is Fun!', '#backtoschool']",57,504019,134,2016-08-04,"2,620",192
2023-06-15T14:00:09Z,Good Night Sleep Tight | Lullaby for Kids | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'pegasus', 'super simple', 'baby songs', 'lullaby', 'lullabies', 'baby music', 'soothing music', 'kids song', 'goodnight sleep tight', 'good night sleep tight', 'pegasus pony', 'pony', 'unicorn', 'horse', 'magical horse', 'magic pegasus', 'pegasus ponies', 'super simple characters']",132,488992,1272,2023-06-15,114,4289
2016-08-04T16:58:03Z,First Day of School with Milo: All About Making Things!,"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'coloring', 'drawing', 'crafts', 'art', 'how to', 'how to draw', 'preschool crafts', 'kindergarten crafts', 'mixing colors', 'Play Dough', 'paper hats']",61,470232,102,2016-08-04,"2,620",179
2016-08-04T16:59:29Z,First Day of School with Milo: Reading!,"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'reading', 'reading is magic', 'Story time', 'storytime', 'books', 'three little pigs', 'Ms. Booksy', 'cool school', 'toddler fun learning']",75,469505,95,2016-08-04,"2,620",179
2023-02-06T15:00:20Z,I Have A Pet #shorts #kidssongs #supersimplesongs #pets,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'i have a pet', 'I have a pet', 'pet song', 'kids pets', 'animals song', 'preschool song', 'preschool', 'ESL', 'animal sounds']",50,464970,10178,2023-02-06,243,1913
2016-08-04T16:56:29Z,First Day of School with Milo: Dancing & Singing!,"['preschool', 'kindergarten', 'First day of school', 'Back to school', 'Milo', 'Super Simple Songs', 'puppet', 'sing', 'dance', 'singing', 'dancing', 'head shoulders knees and toes', 'Dinosaur Stomp', 'The Pinocchio', 'Mother Goose Club']",53,447855,104,2016-08-04,"2,620",171
2018-04-12T18:56:43Z,Celebrate Earth Day With Super Simple Songs and The Canadian Wildlife Federation!,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', ""caitie's classroom"", 'earth day 2018', 'earth day for kids', 'earth day videos', 'earth day celebration for kids', 'earthday', 'marine life', 'fish']",77,380710,469,2018-04-12,"2,004",190
2017-08-26T15:30:00Z,Come sing along with us every Tuesday...LIVE!,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'kids songs live', 'super simple live', 'youtube live sing along', 'sing along', 'caitie', 'youtube kids live', 'for kids', 'for children', 'for boys', 'for girls', 'for toddlers', 'songs', 'live', 'livestream', 'live stream']",54,361647,384,2017-08-26,"2,233",162
2023-06-26T14:00:26Z,10 Little Sailboats #kidssongs #supersimplesongs #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', '10 little sailboats', 'counting songs', 'counting son', 'count to ten', 'youtube kids', 'youtube shorts', 'super simple', 'sailboat song', 'sea song', 'ocean song', 'summer song for kids', 'for kids', 'esl', 'ece', 'efl']",49,343807,6214,2023-06-26,103,3338
2017-08-24T15:30:01Z,Super Huggable Plush from Super Simple Songs!,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'plush toys', 'twinkle twinkle', 'little snowflake', 'plush', 'dolls', 'plush characters', 'owl', 'star', 'owl and star', 'snowboy and snowgirl', 'super simple']",49,303108,456,2017-08-24,"2,235",136
2023-07-01T14:00:08Z,Ostrich Marionette Craft #supersimplecrafts #kidscrafts #diycrafts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'kids crafts', 'arts and crafts', 'make a puppet', 'marionette', 'puppets', 'bird', 'ostrich', 'cute puppet craft']",59,279194,7178,2023-07-01,98,2849
2023-06-29T14:00:24Z,Can You Imagine | Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'imagination', 'silly songs', 'super simple', 'preschool', 'rhymington square', 'super simple monsters', 'down by the bay', 'can you imagine', 'funny songs for kids', 'imaginative play', 'early years', 'songs for preschool', 'teaching songs', 'for the classroom', 'ESL', 'EFL', 'play based learning', 'kindergarten', 'kindergarten song']",155,159557,497,2023-06-29,100,1596
2023-07-03T14:00:17Z,Once I Caught A Fish Alive #kidssongs #supersimplesongs #shorts,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'once i caught a fish alive', 'preschool', 'youtube kids', 'funny video', 'bears', 'super simple bears', 'i love the mountains', 'abc', '123', 'teaching songs', 'teacher tools', 'kindergarten', 'cartoon', 'kids activities', 'count fish', 'fish', 'summer song', 'summer songs', 'daycare']",58,119715,2986,2023-07-03,96,1247
2023-07-04T13:17:26Z,🔴 Super Simple Songs LIVE 🎶 | Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs']",0,74711,298,2023-07-04,96,778
